Customer ID,Recency,Frequency,Monetary,Monetary_capped,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
15618,33,4,777,777,4,3,3,433,10,Loyal Customers
15619,11,1,336,336,5,1,2,512,8,New Customers
15620,57,4,1942,1942,4,3,4,434,11,Loyal Customers
15621,4,4,1293,1293,5,3,4,534,12,Loyal Customers
15622,43,17,7853,7853,4,5,5,455,14,Champions
15623,141,8,2437,2437,3,4,4,344,11,Loyal Customers
15624,117,4,588,588,3,3,2,332,8,Loyal Customers
15625,104,9,3236,3236,3,5,5,355,13,Loyal Customers
15626,75,3,1068,1068,3,3,3,333,9,Loyal Customers
15627,457,2,567,567,1,2,2,122,5,Lost
15628,5,17,5333,5333,5,5,5,555,15,Champions
15629,450,4,2241,2241,1,3,4,134,8,At Risk
15630,45,3,1481,1481,4,3,4,434,11,Loyal Customers
15631,642,1,597,597,1,1,2,112,4,Lost
15632,16,8,3285,3285,5,4,5,545,14,Champions
15633,509,13,4336,4336,1,5,5,155,11,At Risk
15634,17,2,555,555,5,2,2,522,9,New Customers
15635,396,1,100,100,2,1,1,211,4,Lost
15636,90,4,1445,1445,3,3,4,334,10,Loyal Customers
15637,53,5,798,798,4,4,3,443,11,Loyal Customers
15638,379,6,2265,2265,2,4,4,244,10,At Risk
15639,134,3,1065,1065,3,3,3,333,9,Loyal Customers
15640,4,29,23460,23460,5,5,5,555,15,Champions
15641,105,12,5346,5346,3,5,5,355,13,Loyal Customers
15642,730,1,106,106,1,1,1,111,3,Lost
15643,192,3,664,664,2,3,3,233,8,At Risk
15644,166,4,804,804,3,3,3,333,9,Loyal Customers
15645,19,3,1055,1055,5,3,3,533,11,Loyal Customers
15646,158,5,785,785,3,4,3,343,10,Loyal Customers
15647,415,1,169,169,1,1,1,111,3,Lost
15648,204,2,640,640,2,2,3,223,7,Lost
15649,336,4,1660,1660,2,3,4,234,9,At Risk
15650,522,2,554,554,1,2,2,122,5,Lost
15651,37,5,1259,1259,4,4,4,444,12,Champions
15652,91,5,1406,1406,3,4,4,344,11,Loyal Customers
15653,93,2,877,877,3,2,3,323,8,Lost
15654,9,2,923,923,5,2,3,523,10,New Customers
15655,243,1,561,561,2,1,2,212,5,Lost
15656,45,4,748,748,4,3,3,433,10,Loyal Customers
15657,23,1,30,30,4,1,1,411,6,New Customers
15658,190,8,2117,2117,2,4,4,244,10,At Risk
15659,44,3,532,532,4,3,2,432,9,Loyal Customers
15660,25,15,2604,2604,4,5,4,454,13,Champions
15661,317,8,1216,1216,2,4,4,244,10,At Risk
15662,661,2,284,284,1,2,2,122,5,Lost
15663,106,1,138,138,3,1,1,311,5,Lost
15664,51,4,1232,1232,4,3,4,434,11,Loyal Customers
15665,168,5,3987,3987,3,4,5,345,12,Loyal Customers
15666,472,2,633,633,1,2,3,123,6,Lost
15667,40,1,301,301,4,1,2,412,7,New Customers
15668,218,1,76,76,2,1,1,211,4,Lost
15669,40,4,684,684,4,3,3,433,10,Loyal Customers
15670,297,2,325,325,2,2,2,222,6,Lost
15671,19,7,2657,2657,5,4,4,544,13,Champions
15672,725,1,45,45,1,1,1,111,3,Lost
15673,88,9,6204,6204,3,5,5,355,13,Loyal Customers
15674,73,12,6614,6614,3,5,5,355,13,Loyal Customers
15675,81,4,542,542,3,3,2,332,8,Loyal Customers
15676,19,3,3436,3436,5,3,5,535,13,Loyal Customers
15677,49,3,1306,1306,4,3,4,434,11,Loyal Customers
15678,53,3,1826,1826,4,3,4,434,11,Loyal Customers
15679,24,4,781,781,4,3,3,433,10,Loyal Customers
15680,9,10,4029,4029,5,5,5,555,15,Champions
15681,25,14,2990,2990,4,5,5,455,14,Champions
15682,599,2,318,318,1,2,2,122,5,Lost
15683,117,2,525,525,3,2,2,322,7,Lost
15684,547,3,174,174,1,3,1,131,5,At Risk
15685,450,1,56,56,1,1,1,111,3,Lost
15686,420,1,90,90,1,1,1,111,3,Lost
15687,9,9,2993,2993,5,5,5,555,15,Champions
15688,419,1,191,191,1,1,1,111,3,Lost
15689,120,3,521,521,3,3,2,332,8,Loyal Customers
15690,4,2,240,240,5,2,1,521,8,New Customers
15691,252,4,571,571,2,3,2,232,7,At Risk
15692,28,1,191,191,4,1,1,411,6,New Customers
15693,659,1,38,38,1,1,1,111,3,Lost
15694,1,23,9963,9963,5,5,5,555,15,Champions
15695,267,4,1131,1131,2,3,3,233,8,At Risk
15696,33,13,3881,3881,4,5,5,455,14,Champions
15697,690,1,247,247,1,1,1,111,3,Lost
15698,624,1,46,46,1,1,1,111,3,Lost
15699,18,1,310,310,5,1,2,512,8,New Customers
15700,172,2,697,697,3,2,3,323,8,Lost
15701,2,4,1529,1529,5,3,4,534,12,Loyal Customers
15702,476,2,140,140,1,2,1,121,4,Lost
15703,265,1,212,212,2,1,1,211,4,Lost
15704,140,6,3735,3735,3,4,5,345,12,Loyal Customers
15705,201,1,143,143,2,1,1,211,4,Lost
15706,64,4,1061,1061,3,3,3,333,9,Loyal Customers
15707,35,4,917,917,4,3,3,433,10,Loyal Customers
15708,41,9,3887,3887,4,5,5,455,14,Champions
15709,284,2,328,328,2,2,2,222,6,Lost
15710,417,1,899,899,1,1,3,113,5,Lost
15711,557,2,420,420,1,2,2,122,5,Lost
15712,9,12,3472,3472,5,5,5,555,15,Champions
15713,143,4,840,840,3,3,3,333,9,Loyal Customers
15714,12,5,784,784,5,4,3,543,12,Loyal Customers
15715,556,5,658,658,1,4,3,143,8,At Risk
15716,146,11,2483,2483,3,5,4,354,12,Loyal Customers
15717,234,5,607,607,2,4,3,243,9,At Risk
15718,540,1,294,294,1,1,2,112,4,Lost
15719,33,31,10194,10194,4,5,5,455,14,Champions
15720,24,2,739,739,4,2,3,423,9,New Customers
15721,12,1,471,471,5,1,2,512,8,New Customers
15722,36,11,5234,5234,4,5,5,455,14,Champions
15723,365,4,931,931,2,3,3,233,8,At Risk
15724,201,3,311,311,2,3,2,232,7,At Risk
15725,15,1,415,415,5,1,2,512,8,New Customers
15726,390,1,322,322,2,1,2,212,5,Lost
15727,17,15,9372,9372,5,5,5,555,15,Champions
15728,380,2,545,545,2,2,2,222,6,Lost
15729,213,3,193,193,2,3,1,231,6,At Risk
15730,66,5,1727,1727,3,4,4,344,11,Loyal Customers
15731,554,1,125,125,1,1,1,111,3,Lost
15732,212,10,1544,1544,2,5,4,254,11,At Risk
15733,283,1,162,162,2,1,1,211,4,Lost
15734,115,4,2263,2263,3,3,4,334,10,Loyal Customers
15735,421,1,328,328,1,1,2,112,4,Lost
15736,435,2,1767,1767,1,2,4,124,7,Lost
15737,15,8,1188,1188,5,4,3,543,12,Loyal Customers
15738,19,41,13043,13043,5,5,5,555,15,Champions
15739,66,1,449,449,3,1,2,312,6,Lost
15740,49,1,155,155,4,1,1,411,6,New Customers
15741,458,2,209,209,1,2,1,121,4,Lost
15742,619,1,157,157,1,1,1,111,3,Lost
15743,16,4,776,776,5,3,3,533,11,Loyal Customers
15744,78,1,35,35,3,1,1,311,5,Lost
15745,19,4,1095,1095,5,3,3,533,11,Loyal Customers
15746,134,1,197,197,3,1,1,311,5,Lost
15747,13,9,2500,2500,5,5,4,554,14,Champions
15748,40,3,610,610,4,3,3,433,10,Loyal Customers
15749,235,3,44534,28616,2,3,5,235,10,At Risk
15750,3,18,6453,6453,5,5,5,555,15,Champions
15751,461,11,1380,1380,1,5,4,154,10,At Risk
15752,40,9,3925,3925,4,5,5,455,14,Champions
15753,305,1,79,79,2,1,1,211,4,Lost
15754,51,9,3038,3038,4,5,5,455,14,Champions
15755,10,17,5993,5993,5,5,5,555,15,Champions
15756,61,4,528,528,3,4,2,342,9,Loyal Customers
15757,66,6,2940,2940,3,4,5,345,12,Loyal Customers
15758,25,1,205,205,4,1,1,411,6,New Customers
15759,218,7,831,831,2,4,3,243,9,At Risk
15761,443,1,143,143,1,1,1,111,3,Lost
15762,65,2,584,584,3,2,2,322,7,Lost
15763,32,2,1087,1087,4,2,3,423,9,New Customers
15764,88,8,4503,4503,3,4,5,345,12,Loyal Customers
15765,667,1,371,371,1,1,2,112,4,Lost
15766,64,3,831,831,3,3,3,333,9,Loyal Customers
15768,116,34,15309,15309,3,5,5,355,13,Loyal Customers
15769,7,46,88613,28616,5,5,5,555,15,Champions
15770,613,1,321,321,1,1,2,112,4,Lost
15771,604,3,1007,1007,1,3,3,133,7,At Risk
15772,418,1,281,281,1,1,1,111,3,Lost
15773,6,2,775,775,5,2,3,523,10,New Customers
15774,69,6,1287,1287,3,4,4,344,11,Loyal Customers
15775,245,2,150,150,2,2,1,221,5,Lost
15776,133,1,242,242,3,1,1,311,5,Lost
15777,241,7,1763,1763,2,4,4,244,10,At Risk
15778,431,1,308,308,1,1,2,112,4,Lost
15779,463,2,124,124,1,2,1,121,4,Lost
15780,184,3,475,475,3,3,2,332,8,Loyal Customers
15781,25,3,345,345,4,3,2,432,9,Loyal Customers
15782,10,4,4014,4014,5,4,5,545,14,Champions
15783,11,1,246,246,5,1,1,511,7,New Customers
15784,468,2,848,848,1,2,3,123,6,Lost
15785,33,16,5970,5970,4,5,5,455,14,Champions
15786,46,5,8502,8502,4,4,5,445,13,Champions
15787,26,3,933,933,4,3,3,433,10,Loyal Customers
15788,509,1,222,222,1,1,1,111,3,Lost
15789,358,6,1962,1962,2,4,4,244,10,At Risk
15790,10,1,219,219,5,1,1,511,7,New Customers
15791,44,5,3608,3608,4,4,5,445,13,Champions
15792,400,2,934,934,2,2,3,223,7,Lost
15793,15,8,2400,2400,5,4,4,544,13,Champions
15794,736,2,777,777,1,2,3,123,6,Lost
15795,150,8,1980,1980,3,4,4,344,11,Loyal Customers
15796,1,17,5171,5171,5,5,5,555,15,Champions
15797,113,5,2806,2806,3,4,4,344,11,Loyal Customers
15798,493,3,1535,1535,1,3,4,134,8,At Risk
15799,76,4,1421,1421,3,4,4,344,11,Loyal Customers
15800,107,7,1227,1227,3,4,4,344,11,Loyal Customers
15801,46,3,1064,1064,4,3,3,433,10,Loyal Customers
15803,51,4,1930,1930,4,4,4,444,12,Champions
15804,1,13,4206,4206,5,5,5,555,15,Champions
15805,23,30,10149,10149,4,5,5,455,14,Champions
15806,46,3,785,785,4,3,3,433,10,Loyal Customers
15807,50,5,1818,1818,4,4,4,444,12,Champions
15808,306,21,17180,17180,2,5,5,255,12,At Risk
15809,36,7,1274,1274,4,4,4,444,12,Champions
15810,79,8,2999,2999,3,4,5,345,12,Loyal Customers
15811,22,7,3393,3393,4,4,5,445,13,Champions
15812,107,12,5201,5201,3,5,5,355,13,Loyal Customers
15813,208,2,1304,1304,2,2,4,224,8,Lost
15814,17,6,2634,2634,5,4,4,544,13,Champions
15815,64,5,2101,2101,3,4,4,344,11,Loyal Customers
15816,542,2,144,144,1,2,1,121,4,Lost
15817,421,3,2766,2766,1,3,4,134,8,At Risk
15818,588,1,340,340,1,1,2,112,4,Lost
15819,49,10,3935,3935,4,5,5,455,14,Champions
15820,320,1,207,207,2,1,1,211,4,Lost
15821,44,2,571,571,4,2,2,422,8,New Customers
15822,3,6,1840,1840,5,4,4,544,13,Champions
15823,729,2,3867,3867,1,2,5,125,8,Lost
15824,453,2,891,891,1,2,3,123,6,Lost
15825,172,1,533,533,3,1,2,312,6,Lost
15826,56,4,2598,2598,4,4,4,444,12,Champions
15827,73,28,3603,3603,3,5,5,355,13,Loyal Customers
15828,375,1,1109,1109,2,1,3,213,6,Lost
15829,99,2,636,636,3,2,3,323,8,Lost
15830,38,1,576,576,4,1,2,412,7,New Customers
15831,58,3,795,795,4,3,3,433,10,Loyal Customers
15832,254,1,837,837,2,1,3,213,6,Lost
15833,738,1,80,80,1,1,1,111,3,Lost
15834,70,7,3762,3762,3,4,5,345,12,Loyal Customers
15835,44,4,954,954,4,4,3,443,11,Loyal Customers
15836,50,1,137,137,4,1,1,411,6,New Customers
15837,65,2,777,777,3,2,3,323,8,Lost
15838,11,34,73206,28616,5,5,5,555,15,Champions
15839,33,3,1048,1048,4,3,3,433,10,Loyal Customers
15840,59,2,356,356,4,2,2,422,8,New Customers
15841,73,9,2742,2742,3,5,4,354,12,Loyal Customers
15842,393,2,549,549,2,2,2,222,6,Lost
15843,304,1,119,119,2,1,1,211,4,Lost
15844,46,1,131,131,4,1,1,411,6,New Customers
15845,18,11,4426,4426,5,5,5,555,15,Champions
15846,385,1,107,107,2,1,1,211,4,Lost
15847,38,5,823,823,4,4,3,443,11,Loyal Customers
15848,622,1,138,138,1,1,1,111,3,Lost
15850,19,6,1007,1007,5,4,3,543,12,Loyal Customers
15851,527,1,110,110,1,1,1,111,3,Lost
15852,187,3,257,257,3,3,1,331,7,Loyal Customers
15853,52,1,111,111,4,1,1,411,6,New Customers
15854,4,21,5578,5578,5,5,5,555,15,Champions
15855,137,6,1053,1053,3,4,3,343,10,Loyal Customers
15856,4,52,32275,28616,5,5,5,555,15,Champions
15857,19,2,570,570,5,2,2,522,9,New Customers
15858,16,13,3552,3552,5,5,5,555,15,Champions
15859,432,1,438,438,1,1,2,112,4,Lost
15860,41,17,2359,2359,4,5,4,454,13,Champions
15861,12,12,4361,4361,5,5,5,555,15,Champions
15862,8,13,2507,2507,5,5,4,554,14,Champions
15863,26,5,355,355,4,4,2,442,10,Loyal Customers
15864,22,7,2181,2181,4,4,4,444,12,Champions
15865,41,5,2241,2241,4,4,4,444,12,Champions
15866,101,1,212,212,3,1,1,311,5,Lost
15867,5,31,8870,8870,5,5,5,555,15,Champions
15868,583,1,95,95,1,1,1,111,3,Lost
15869,277,3,321,321,2,3,2,232,7,At Risk
15870,33,4,857,857,4,4,3,443,11,Loyal Customers
15871,437,1,33,33,1,1,1,111,3,Lost
15872,15,4,729,729,5,4,3,543,12,Loyal Customers
15873,500,4,314,314,1,4,2,142,7,At Risk
15874,64,21,11285,11285,3,5,5,355,13,Loyal Customers
15875,646,1,109,109,1,1,1,111,3,Lost
15876,409,2,1449,1449,2,2,4,224,8,Lost
15877,2,2,490,490,5,2,2,522,9,New Customers
15878,562,2,331,331,1,2,2,122,5,Lost
15879,404,4,1138,1138,2,4,3,243,9,At Risk
15880,369,1,329,329,2,1,2,212,5,Lost
15881,312,5,501,501,2,4,2,242,8,At Risk
15882,199,8,1122,1122,2,4,3,243,9,At Risk
15883,2,2,396,396,5,2,2,522,9,New Customers
15884,432,2,245,245,1,2,1,121,4,Lost
15885,93,13,1922,1922,3,5,4,354,12,Loyal Customers
15886,60,4,1053,1053,3,4,3,343,10,Loyal Customers
15887,407,3,1027,1027,2,3,3,233,8,At Risk
15888,81,3,423,423,3,3,2,332,8,Loyal Customers
15889,157,8,1407,1407,3,4,4,344,11,Loyal Customers
15890,395,5,536,536,2,4,2,242,8,At Risk
15891,227,1,509,509,2,1,2,212,5,Lost
15892,669,1,128,128,1,1,1,111,3,Lost
15893,482,1,305,305,1,1,2,112,4,Lost
15894,253,2,258,258,2,2,1,221,5,Lost
15895,150,1,179,179,3,1,1,311,5,Lost
15897,194,2,209,209,2,2,1,221,5,Lost
15898,1,25,4993,4993,5,5,5,555,15,Champions
15899,369,1,56,56,2,1,1,211,4,Lost
15900,24,4,887,887,4,4,3,443,11,Loyal Customers
15901,17,6,668,668,5,4,3,543,12,Loyal Customers
15902,380,1,145,145,2,1,1,211,4,Lost
15903,10,12,8940,8940,5,5,5,555,15,Champions
15904,8,1,165,165,5,1,1,511,7,New Customers
15905,543,1,115,115,1,1,1,111,3,Lost
15906,20,10,2530,2530,4,5,4,454,13,Champions
15907,4,3,882,882,5,3,3,533,11,Loyal Customers
15908,491,2,759,759,1,2,3,123,6,Lost
15909,174,1,192,192,3,1,1,311,5,Lost
15910,1,15,2661,2661,5,5,4,554,14,Champions
15911,624,8,1684,1684,1,4,4,144,9,At Risk
15912,178,9,1075,1075,3,5,3,353,11,Loyal Customers
15913,534,1,6,6,1,1,1,111,3,Lost
15914,378,2,206,206,2,2,1,221,5,Lost
15915,402,1,364,364,2,1,2,212,5,Lost
15916,16,13,3145,3145,5,5,5,555,15,Champions
15917,248,5,530,530,2,4,2,242,8,At Risk
15918,191,3,583,583,2,3,2,232,7,At Risk
15919,20,2,526,526,4,2,2,422,8,New Customers
15920,154,8,565,565,3,5,2,352,10,Loyal Customers
15921,173,4,766,766,3,4,3,343,10,Loyal Customers
15922,373,1,370,370,2,1,2,212,5,Lost
15923,373,1,127,127,2,1,1,211,4,Lost
15924,731,1,103,103,1,1,1,111,3,Lost
15925,194,1,207,207,2,1,1,211,4,Lost
15926,542,1,134,134,1,1,1,111,3,Lost
15927,647,1,107,107,1,1,1,111,3,Lost
15928,656,1,294,294,1,1,2,112,4,Lost
15929,644,1,594,594,1,1,2,112,4,Lost
15930,67,1,427,427,3,1,2,312,6,Lost
15931,428,1,240,240,1,1,1,111,3,Lost
15932,4,8,2496,2496,5,5,4,554,14,Champions
15933,21,3,1107,1107,4,3,3,433,10,Loyal Customers
15934,418,2,2191,2191,1,2,4,124,7,Lost
15935,239,1,108,108,2,1,1,211,4,Lost
15936,379,2,283,283,2,2,1,221,5,Lost
15937,64,1,145,145,3,1,1,311,5,Lost
15938,112,9,735,735,3,5,3,353,11,Loyal Customers
15939,90,15,9005,9005,3,5,5,355,13,Loyal Customers
15940,311,1,36,36,2,1,1,211,4,Lost
15941,637,1,405,405,1,1,2,112,4,Lost
15942,134,1,337,337,3,1,2,312,6,Lost
15943,650,2,271,271,1,2,1,121,4,Lost
15944,277,4,2164,2164,2,4,4,244,10,At Risk
15945,365,4,646,646,2,4,3,243,9,At Risk
15946,503,3,2304,2304,1,3,4,134,8,At Risk
15947,83,1,1708,1708,3,1,4,314,8,Lost
15948,8,3,1509,1509,5,3,4,534,12,Loyal Customers
15949,17,2,365,365,5,2,2,522,9,New Customers
15950,32,10,7121,7121,4,5,5,455,14,Champions
15951,9,3,1013,1013,5,3,3,533,11,Loyal Customers
15952,34,4,782,782,4,4,3,443,11,Loyal Customers
15953,15,18,3440,3440,5,5,5,555,15,Champions
15954,589,1,188,188,1,1,1,111,3,Lost
15955,24,22,8086,8086,4,5,5,455,14,Champions
15956,551,2,618,618,1,2,3,123,6,Lost
15957,32,3,921,921,4,3,3,433,10,Loyal Customers
15958,74,4,462,462,3,4,2,342,9,Loyal Customers
15959,682,3,543,543,1,3,2,132,6,At Risk
15960,374,4,411,411,2,4,2,242,8,At Risk
15961,379,1,451,451,2,1,2,212,5,Lost
15962,449,1,289,289,1,1,2,112,4,Lost
15963,20,2,471,471,4,2,2,422,8,New Customers
15964,663,1,269,269,1,1,1,111,3,Lost
15965,17,13,2772,2772,5,5,4,554,14,Champions
15966,451,1,427,427,1,1,2,112,4,Lost
15967,23,12,2966,2966,4,5,5,455,14,Champions
15968,388,1,402,402,2,1,2,212,5,Lost
15969,3,5,1127,1127,5,4,3,543,12,Loyal Customers
15970,304,2,1017,1017,2,2,3,223,7,Lost
15971,18,18,5898,5898,5,5,5,555,15,Champions
15972,456,5,1769,1769,1,4,4,144,9,At Risk
15973,367,2,666,666,2,2,3,223,7,Lost
15974,39,7,3442,3442,4,4,5,445,13,Champions
15975,84,1,371,371,3,1,2,312,6,Lost
15976,165,6,1680,1680,3,4,4,344,11,Loyal Customers
15977,17,2,1055,1055,5,2,3,523,10,New Customers
15978,77,3,3279,3279,3,3,5,335,11,Loyal Customers
15979,603,1,329,329,1,1,2,112,4,Lost
15980,89,7,6544,6544,3,4,5,345,12,Loyal Customers
15981,25,21,9363,9363,4,5,5,455,14,Champions
15982,605,1,325,325,1,1,2,112,4,Lost
15983,22,8,3110,3110,4,5,5,455,14,Champions
15984,3,30,8393,8393,5,5,5,555,15,Champions
15985,123,7,2715,2715,3,4,4,344,11,Loyal Customers
15986,30,2,354,354,4,2,2,422,8,New Customers
15987,12,8,1536,1536,5,5,4,554,14,Champions
15988,19,3,736,736,5,3,3,533,11,Loyal Customers
15989,376,2,368,368,2,2,2,222,6,Lost
15990,44,7,1998,1998,4,4,4,444,12,Champions
15991,534,1,151,151,1,1,1,111,3,Lost
15992,4,3,897,897,5,3,3,533,11,Loyal Customers
15993,9,7,2769,2769,5,4,4,544,13,Champions
15994,55,3,1176,1176,4,3,3,433,10,Loyal Customers
15995,414,1,695,695,1,1,3,113,5,Lost
15996,88,7,1386,1386,3,4,4,344,11,Loyal Customers
15998,37,16,8274,8274,4,5,5,455,14,Champions
15999,736,1,20,20,1,1,1,111,3,Lost
16000,3,3,12394,12394,5,3,5,535,13,Loyal Customers
16001,381,1,583,583,2,1,2,212,5,Lost
16002,625,1,169,169,1,1,1,111,3,Lost
16003,30,10,5614,5614,4,5,5,455,14,Champions
16004,475,5,2146,2146,1,4,4,144,9,At Risk
16005,12,10,2365,2365,5,5,4,554,14,Champions
16006,211,2,333,333,2,2,2,222,6,Lost
16007,48,7,3053,3053,4,4,5,445,13,Champions
16008,24,15,5339,5339,4,5,5,455,14,Champions
16009,22,4,972,972,4,4,3,443,11,Loyal Customers
16010,246,11,1695,1695,2,5,4,254,11,At Risk
16011,8,29,5599,5599,5,5,5,555,15,Champions
16012,35,5,2979,2979,4,4,5,445,13,Champions
16013,4,84,56078,28616,5,5,5,555,15,Champions
16014,38,5,1100,1100,4,4,3,443,11,Loyal Customers
16015,4,3,704,704,5,3,3,533,11,Loyal Customers
16016,3,11,2083,2083,5,5,4,554,14,Champions
16017,47,5,1546,1546,4,4,4,444,12,Champions
16018,39,4,698,698,4,4,3,443,11,Loyal Customers
16019,47,27,17329,17329,4,5,5,455,14,Champions
16020,17,3,851,851,5,3,3,533,11,Loyal Customers
16021,395,2,487,487,2,2,2,222,6,Lost
16022,260,1,603,603,2,1,3,213,6,Lost
16023,46,3,720,720,4,3,3,433,10,Loyal Customers
16024,12,3,479,479,5,3,2,532,10,Loyal Customers
16025,30,1,440,440,4,1,2,412,7,New Customers
16026,43,1,236,236,4,1,1,411,6,New Customers
16027,92,15,2048,2048,3,5,4,354,12,Loyal Customers
16028,596,1,82,82,1,1,1,111,3,Lost
16029,39,106,109621,28616,4,5,5,455,14,Champions
16030,310,1,331,331,2,1,2,212,5,Lost
16031,92,2,548,548,3,2,2,322,7,Lost
16032,456,6,1966,1966,1,4,4,144,9,At Risk
16033,6,27,10609,10609,5,5,5,555,15,Champions
16034,196,6,911,911,2,4,3,243,9,At Risk
16035,560,1,218,218,1,1,1,111,3,Lost
16036,87,4,2557,2557,3,4,4,344,11,Loyal Customers
16037,270,5,1509,1509,2,4,4,244,10,At Risk
16038,8,3,472,472,5,3,2,532,10,Loyal Customers
16039,424,2,456,456,1,2,2,122,5,Lost
16040,65,7,2417,2417,3,4,4,344,11,Loyal Customers
16041,31,3,3166,3166,4,3,5,435,12,Loyal Customers
16042,22,8,2245,2245,4,5,4,454,13,Champions
16043,38,8,1857,1857,4,5,4,454,13,Champions
16044,435,1,341,341,1,1,2,112,4,Lost
16045,120,8,3435,3435,3,5,5,355,13,Loyal Customers
16046,562,1,236,236,1,1,1,111,3,Lost
16047,682,1,107,107,1,1,1,111,3,Lost
16048,373,4,819,819,2,4,3,243,9,At Risk
16049,40,6,1852,1852,4,4,4,444,12,Champions
16050,174,3,301,301,3,3,2,332,8,Loyal Customers
16051,682,1,188,188,1,1,1,111,3,Lost
16052,54,1,362,362,4,1,2,412,7,New Customers
16053,33,6,3635,3635,4,4,5,445,13,Champions
16054,145,4,2112,2112,3,4,4,344,11,Loyal Customers
16055,221,1,135,135,2,1,1,211,4,Lost
16056,45,1,651,651,4,1,3,413,8,New Customers
16057,16,10,3855,3855,5,5,5,555,15,Champions
16058,406,1,63,63,2,1,1,211,4,Lost
16059,66,12,3054,3054,3,5,5,355,13,Loyal Customers
16060,401,3,542,542,2,3,2,232,7,At Risk
16061,431,1,90,90,1,1,1,111,3,Lost
16062,10,8,2863,2863,5,5,4,554,14,Champions
16063,260,1,335,335,2,1,2,212,5,Lost
16064,725,1,109,109,1,1,1,111,3,Lost
16065,365,8,1992,1992,2,5,4,254,11,At Risk
16066,17,5,1521,1521,5,4,4,544,13,Champions
16067,563,3,3269,3269,1,3,5,135,9,At Risk
16068,594,1,116,116,1,1,1,111,3,Lost
16069,418,1,458,458,1,1,2,112,4,Lost
16070,22,2,852,852,4,2,3,423,9,New Customers
16071,45,4,1077,1077,4,4,3,443,11,Loyal Customers
16072,288,4,4180,4180,2,4,5,245,11,At Risk
16073,297,1,122,122,2,1,1,211,4,Lost
16074,390,1,252,252,2,1,1,211,4,Lost
16075,503,2,737,737,1,2,3,123,6,Lost
16076,3,10,2235,2235,5,5,4,554,14,Champions
16077,626,1,2300,2300,1,1,4,114,6,Lost
16078,284,2,363,363,2,2,2,222,6,Lost
16079,17,3,1352,1352,5,3,4,534,12,Loyal Customers
16080,82,4,603,603,3,4,3,343,10,Loyal Customers
16081,56,8,4279,4279,4,5,5,455,14,Champions
16082,670,1,107,107,1,1,1,111,3,Lost
16083,101,4,2351,2351,3,4,4,344,11,Loyal Customers
16084,299,1,436,436,2,1,2,212,5,Lost
16085,23,12,2325,2325,4,5,4,454,13,Champions
16086,59,10,2688,2688,4,5,4,454,13,Champions
16087,389,5,1740,1740,2,4,4,244,10,At Risk
16088,576,2,1437,1437,1,2,4,124,7,Lost
16089,386,2,263,263,2,2,1,221,5,Lost
16090,624,1,181,181,1,1,1,111,3,Lost
16091,155,2,315,315,3,2,2,322,7,Lost
16092,115,6,1588,1588,3,4,4,344,11,Loyal Customers
16093,107,1,17,17,3,1,1,311,5,Lost
16094,12,11,3696,3696,5,5,5,555,15,Champions
16095,456,1,447,447,1,1,2,112,4,Lost
16096,264,4,1585,1585,2,4,4,244,10,At Risk
16097,240,1,185,185,2,1,1,211,4,Lost
16098,88,14,4011,4011,3,5,5,355,13,Loyal Customers
16099,50,7,1573,1573,4,4,4,444,12,Champions
16100,463,1,583,583,1,1,2,112,4,Lost
16101,71,4,3229,3229,3,4,5,345,12,Loyal Customers
16102,42,3,1842,1842,4,3,4,434,11,Loyal Customers
16103,7,22,6192,6192,5,5,5,555,15,Champions
16104,62,9,2774,2774,3,5,4,354,12,Loyal Customers
16105,249,5,2386,2386,2,4,4,244,10,At Risk
16106,66,1,108,108,3,1,1,311,5,Lost
16107,18,7,3204,3204,5,4,5,545,14,Champions
16108,85,4,2236,2236,3,4,4,344,11,Loyal Customers
16109,219,3,939,939,2,3,3,233,8,At Risk
16110,45,4,1782,1782,4,4,4,444,12,Champions
16111,428,1,549,549,1,1,2,112,4,Lost
16112,143,4,196,196,3,4,1,341,8,Loyal Customers
16113,183,1,161,161,3,1,1,311,5,Lost
16114,171,1,136,136,3,1,1,311,5,Lost
16115,10,12,2554,2554,5,5,4,554,14,Champions
16116,212,1,613,613,2,1,3,213,6,Lost
16117,190,3,654,654,2,3,3,233,8,At Risk
16118,653,1,4376,4376,1,1,5,115,7,Lost
16119,8,8,1721,1721,5,5,4,554,14,Champions
16120,59,6,2968,2968,4,4,5,445,13,Champions
16121,57,5,1450,1450,4,4,4,444,12,Champions
16122,73,6,896,896,3,4,3,343,10,Loyal Customers
16123,52,1,308,308,4,1,2,412,7,New Customers
16124,317,4,1772,1772,2,4,4,244,10,At Risk
16125,367,14,4292,4292,2,5,5,255,12,At Risk
16126,29,15,14645,14645,4,5,5,455,14,Champions
16127,39,2,801,801,4,2,3,423,9,New Customers
16128,18,11,3801,3801,5,5,5,555,15,Champions
16129,407,3,1396,1396,2,3,4,234,9,At Risk
16130,422,4,987,987,1,4,3,143,8,At Risk
16131,52,12,9957,9957,4,5,5,455,14,Champions
16132,544,2,664,664,1,2,3,123,6,Lost
16133,4,56,22992,22992,5,5,5,555,15,Champions
16134,22,5,2145,2145,4,4,4,444,12,Champions
16135,263,2,819,819,2,2,3,223,7,Lost
16136,60,4,947,947,3,4,3,343,10,Loyal Customers
